Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,5203152,-,b'Iloilo',b'Philippines',10.7,122.57,8,5,8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Temperature,Wind Speed,Relative Humidity
2017,1,1,0,0,0,0,0,26.1,6,93.53
2017,1,1,1,0,0,0,0,25.900000000000002,6,93.28
2017,1,1,2,0,0,0,0,25.8,5.800000000000001,93.24
2017,1,1,3,0,0,0,0,25.8,5.5,93.22
2017,1,1,4,0,0,0,0,25.900000000000002,5.300000000000001,93.17
2017,1,1,5,0,0,0,0,26.1,5.4,93.31
2017,1,1,6,0,0,0,0,26.3,5.5,93.65
2017,1,1,7,0,79,46,70,26.6,5.300000000000001,93.78
2017,1,1,8,0,348,586,112,27.700000000000003,7,85.96000000000001
2017,1,1,9,0,261,36,240,28.400000000000002,7.300000000000001,82.42
2017,1,1,10,0,442,121,355,28.900000000000002,7.5,79.89
2017,1,1,11,0,637,301,394,29.3,7.5,78.28
2017,1,1,12,0,570,171,428,29.5,7.5,77.71000000000001
2017,1,1,13,0,657,364,368,29.6,7.4,77.09
2017,1,1,14,0,437,137,341,29.400000000000002,7.2,77.61
2017,1,1,15,0,235,30,219,29,6.9,79.42
2017,1,1,16,0,172,71,147,28.400000000000002,6.4,82.68
2017,1,1,17,0,62,89,50,27.400000000000002,5.800000000000001,87.35000000000001
2017,1,1,18,0,0,0,0,26.900000000000002,5.6000000000000005,89.48
2017,1,1,19,0,0,0,0,26.6,5.5,90.79
2017,1,1,20,0,0,0,0,26.5,5.300000000000001,91.2
2017,1,1,21,0,0,0,0,26.3,5.2,92.41
2017,1,1,22,0,0,0,0,26.200000000000003,5.2,93.23
2017,1,1,23,0,0,0,0,26.1,5.300000000000001,94.13
2017,1,2,0,0,0,0,0,26.1,5.5,93.93
2017,1,2,1,0,0,0,0,26.1,5.5,93.66
2017,1,2,2,0,0,0,0,26,5.6000000000000005,93.93
2017,1,2,3,0,0,0,0,26,5.7,93.76
2017,1,2,4,0,0,0,0,26,5.7,93.69
2017,1,2,5,0,0,0,0,26,5.5,93.67
2017,1,2,6,0,0,0,0,26.200000000000003,5.2,93.11
2017,1,2,7,0,38,0,38,26.8,5.4,91.73
2017,1,2,8,0,171,32,158,27.5,5.9,88.46000000000001
2017,1,2,9,0,419,264,265,28.3,6.300000000000001,83.94
2017,1,2,10,0,507,207,357,29,6.4,80.39
2017,1,2,11,0,668,357,379,29.400000000000002,6.5,78.67
2017,1,2,12,0,561,159,429,29.6,6.5,78.01
2017,1,2,13,0,506,131,402,29.6,6.300000000000001,78.31
2017,1,2,14,0,500,231,339,29.5,6,79.12
2017,1,2,15,0,211,16,202,29.200000000000003,5.6000000000000005,81.08
2017,1,2,16,0,174,72,148,28.6,5,84.99
2017,1,2,17,0,33,0,33,27.700000000000003,4.5,89.63
2017,1,2,18,0,0,0,0,27.200000000000003,4.5,92
2017,1,2,19,0,0,0,0,27,4.800000000000001,92.94
2017,1,2,20,0,0,0,0,26.900000000000002,5.1000000000000005,93.25
2017,1,2,21,0,0,0,0,26.700000000000003,5.2,93.9
2017,1,2,22,0,0,0,0,26.6,5.300000000000001,93.56
2017,1,2,23,0,0,0,0,26.400000000000002,5.300000000000001,93.96000000000001
2017,1,3,0,0,0,0,0,26.3,5.4,93.81
2017,1,3,1,0,0,0,0,26.3,5.5,93.33
2017,1,3,2,0,0,0,0,26.200000000000003,5.4,93.54
2017,1,3,3,0,0,0,0,26.200000000000003,5.4,93.23
2017,1,3,4,0,0,0,0,26.1,5.2,93.57000000000001
2017,1,3,5,0,0,0,0,26.1,4.800000000000001,93.55
2017,1,3,6,0,0,0,0,26.3,4.6000000000000005,93.37
2017,1,3,7,0,52,0,52,26.900000000000002,4.9,92.36
2017,1,3,8,0,215,108,172,27.6,5.5,89.48
2017,1,3,9,0,438,311,256,28.3,6,85.52
2017,1,3,10,0,541,266,349,28.700000000000003,6.300000000000001,82.72
2017,1,3,11,0,691,406,362,29,6.4,80.63
2017,1,3,12,0,713,399,380,29.3,6.4,78.7
2017,1,3,13,0,695,457,331,29.400000000000002,6.300000000000001,77.53
2017,1,3,14,0,698,790,144,29.3,6.1000000000000005,76.94
2017,1,3,15,0,522,708,131,28.900000000000002,5.6000000000000005,78.02
2017,1,3,16,0,310,581,100,28.3,4.800000000000001,81.58
2017,1,3,17,0,93,305,50,27.200000000000003,3.9000000000000004,87.35000000000001
2017,1,3,18,0,0,0,0,26.700000000000003,3.7,89.43
2017,1,3,19,0,0,0,0,26.6,3.7,90.24
2017,1,3,20,0,0,0,0,26.5,3.8000000000000003,91.15
2017,1,3,21,0,0,0,0,26.3,3.9000000000000004,92.35000000000001
2017,1,3,22,0,0,0,0,26.200000000000003,4,92.64
2017,1,3,23,0,0,0,0,26,4.2,93.12
2017,1,4,0,0,0,0,0,25.8,4.3,93.62
2017,1,4,1,0,0,0,0,25.700000000000003,4.5,93.42
2017,1,4,2,0,0,0,0,25.700000000000003,4.5,93.37
2017,1,4,3,0,0,0,0,25.700000000000003,4.5,93.48
2017,1,4,4,0,0,0,0,25.700000000000003,4.4,93.44
2017,1,4,5,0,0,0,0,25.6,4.1000000000000005,93.96000000000001
2017,1,4,6,0,0,0,0,26,4,93.44
2017,1,4,7,0,140,509,46,26.8,4.3,92.44
2017,1,4,8,0,369,749,69,27.6,4.5,89.52
2017,1,4,9,0,407,238,268,28.5,4.6000000000000005,84.42
2017,1,4,10,0,752,912,92,29.1,4.7,80
2017,1,4,11,0,853,919,109,29.400000000000002,4.800000000000001,77.10000000000001
2017,1,4,12,0,884,925,112,29.5,4.9,75.21000000000001
2017,1,4,13,0,836,906,113,29.6,4.9,73.99
2017,1,4,14,0,712,842,120,29.5,4.800000000000001,74.07000000000001
2017,1,4,15,0,532,762,110,29.200000000000003,4.6000000000000005,75.52
2017,1,4,16,0,316,626,88,28.6,4,79.33
2017,1,4,17,0,95,320,49,27.5,3.2,85.56
2017,1,4,18,0,0,0,0,27,2.9000000000000004,88.04
2017,1,4,19,0,0,0,0,26.700000000000003,2.9000000000000004,89.63
2017,1,4,20,0,0,0,0,26.6,2.8000000000000003,90.33
2017,1,4,21,0,0,0,0,26.6,2.9000000000000004,90.84
2017,1,4,22,0,0,0,0,26.5,2.8000000000000003,92.07000000000001
2017,1,4,23,0,0,0,0,26.400000000000002,2.7,93.12
2017,1,5,0,0,0,0,0,26.3,2.7,93.69
2017,1,5,1,0,0,0,0,26.200000000000003,2.6,94.03
2017,1,5,2,0,0,0,0,26.1,2.7,94.62
2017,1,5,3,0,0,0,0,26.200000000000003,2.6,94.17
2017,1,5,4,0,0,0,0,26.3,2.5,94.24
2017,1,5,5,0,0,0,0,26.3,2.6,94.17
2017,1,5,6,0,0,0,0,26.5,2.9000000000000004,93.78
2017,1,5,7,0,35,0,35,26.900000000000002,3.3000000000000003,93.52
2017,1,5,8,0,200,80,168,27.200000000000003,3.8000000000000003,93.08
2017,1,5,9,0,402,228,269,27.5,4,91.24
2017,1,5,10,0,541,266,349,27.8,4,87.73
2017,1,5,11,0,602,240,408,27.900000000000002,4.1000000000000005,86.02
2017,1,5,12,0,364,29,340,28.3,4.2,84.04
2017,1,5,13,0,465,91,393,28.700000000000003,4.2,82.28
2017,1,5,14,0,501,224,343,28.900000000000002,4.3,81.7
2017,1,5,15,0,464,466,205,28.8,4.4,82.3
2017,1,5,16,0,319,644,83,28.200000000000003,4.4,85.19
2017,1,5,17,0,73,135,53,27.400000000000002,4.3,88.5
2017,1,5,18,0,0,0,0,26.8,4.3,90.42
2017,1,5,19,0,0,0,0,26.5,4.3,91.06
2017,1,5,20,0,0,0,0,26.3,4.3,91.17
2017,1,5,21,0,0,0,0,26.1,4.5,91.37
2017,1,5,22,0,0,0,0,25.900000000000002,4.7,91.43
2017,1,5,23,0,0,0,0,25.6,4.800000000000001,92.17
2017,1,6,0,0,0,0,0,25.5,5,91.86
2017,1,6,1,0,0,0,0,25.3,5.1000000000000005,91.66
2017,1,6,2,0,0,0,0,25.200000000000003,5.1000000000000005,91.24
2017,1,6,3,0,0,0,0,25.1,5.2,90.89
2017,1,6,4,0,0,0,0,25,5.2,90.54
2017,1,6,5,0,0,0,0,24.900000000000002,5.2,90.35000000000001
2017,1,6,6,0,0,0,0,25.1,5.2,89.32000000000001
2017,1,6,7,0,94,143,68,25.900000000000002,5.6000000000000005,86.51
2017,1,6,8,0,296,378,145,26.8,6.1000000000000005,82.05
2017,1,6,9,0,498,490,211,27.6,6.2,78.31
2017,1,6,10,0,630,479,283,28.200000000000003,6.1000000000000005,75.47
2017,1,6,11,0,638,298,397,28.6,5.9,73.84
2017,1,6,12,0,700,364,395,28.8,5.7,73.18
2017,1,6,13,0,578,215,406,28.8,5.5,73.3
2017,1,6,14,0,501,220,345,28.5,5.2,74.82000000000001
2017,1,6,15,0,356,174,259,28,4.7,77.75
2017,1,6,16,0,143,17,137,27.400000000000002,4,82.34
2017,1,6,17,0,27,0,27,26.5,3.4000000000000004,87.31
2017,1,6,18,0,0,0,0,26.200000000000003,3.3000000000000003,88.77
2017,1,6,19,0,0,0,0,26,3.2,90.01
2017,1,6,20,0,0,0,0,26,3.3000000000000003,90.23
2017,1,6,21,0,0,0,0,25.900000000000002,3.5,90.72
2017,1,6,22,0,0,0,0,25.8,3.8000000000000003,91.09
2017,1,6,23,0,0,0,0,25.6,3.9000000000000004,91.72
2017,1,7,0,0,0,0,0,25.400000000000002,4,92
2017,1,7,1,0,0,0,0,25.200000000000003,3.9000000000000004,92.18
2017,1,7,2,0,0,0,0,25.1,4,91.89
2017,1,7,3,0,0,0,0,25,4,91.68
2017,1,7,4,0,0,0,0,25,4.1000000000000005,91.29
2017,1,7,5,0,0,0,0,25,4.2,90.99
2017,1,7,6,0,0,0,0,25.200000000000003,4.5,90.77
2017,1,7,7,0,82,76,68,26,5,88.99
2017,1,7,8,0,122,0,122,26.8,5.6000000000000005,84.85000000000001
2017,1,7,9,0,462,380,240,27.6,5.9,80.13
2017,1,7,10,0,609,408,313,28.3,5.9,76.62
2017,1,7,11,0,579,204,414,28.700000000000003,5.800000000000001,74.86
2017,1,7,12,0,681,328,407,28.900000000000002,5.7,73.9
2017,1,7,13,0,682,390,368,28.900000000000002,5.5,73.68
2017,1,7,14,0,625,512,262,28.700000000000003,5.300000000000001,74.19
2017,1,7,15,0,436,363,232,28.3,5.1000000000000005,75.60000000000001
2017,1,7,16,0,149,23,141,27.6,4.6000000000000005,79.47
