Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,5203152,-,b'Iloilo',b'Philippines',10.7,122.57,8,5,8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Temperature,Wind Speed,Relative Humidity
2016,3,24,9,0,720,852,113,31.900000000000002,3.2,51.24
2016,3,24,10,0,902,900,124,33.2,2.4000000000000004,47.88
2016,3,24,11,0,1015,923,131,34.2,1.8,43.85
2016,3,24,12,0,1048,927,133,34.9,1.3,42.27
2016,3,24,13,0,1000,912,134,35.2,1,41.21
2016,3,24,14,0,863,837,154,35.1,0.7000000000000001,40.95
2016,3,24,15,0,668,756,148,34.5,0.8,42.08
2016,3,24,16,0,429,627,127,33.5,1,44.56
2016,3,24,17,0,112,81,93,32.1,1.4000000000000001,49.94
2016,3,24,18,0,0,0,0,30.8,1.6,57.52
2016,3,24,19,0,0,0,0,30,1.8,62.9
2016,3,24,20,0,0,0,0,29.3,2,66.74
2016,3,24,21,0,0,0,0,28.900000000000002,2.2,69.18
2016,3,24,22,0,0,0,0,28.400000000000002,2.3000000000000003,73.07000000000001
2016,3,24,23,0,0,0,0,27.900000000000002,2.5,77.01
2016,3,25,0,0,0,0,0,27.6,2.6,79.64
2016,3,25,1,0,0,0,0,27.3,2.8000000000000003,81.87
2016,3,25,2,0,0,0,0,27,2.9000000000000004,83.65
2016,3,25,3,0,0,0,0,26.8,2.9000000000000004,84.36
2016,3,25,4,0,0,0,0,26.6,2.9000000000000004,84.84
2016,3,25,5,0,0,0,0,26.400000000000002,2.9000000000000004,85.05
2016,3,25,6,0,15,49,13,27.400000000000002,3.4000000000000004,79.26
2016,3,25,7,0,223,533,74,28.700000000000003,3.4000000000000004,70.78
2016,3,25,8,0,478,735,101,30.400000000000002,3.2,61.01
2016,3,25,9,0,710,829,119,31.900000000000002,2.6,53.71
2016,3,25,10,0,890,876,131,33.1,1.8,50.7
2016,3,25,11,0,1001,897,140,34,1.2000000000000002,47.86
2016,3,25,12,0,1033,897,146,34.5,0.9,46.72
2016,3,25,13,0,984,882,146,34.800000000000004,0.6000000000000001,44.910000000000004
2016,3,25,14,0,844,781,182,34.5,0.9,44.93
2016,3,25,15,0,653,702,170,33.9,1.2000000000000002,46.31
2016,3,25,16,0,417,563,146,32.800000000000004,1.5,49.77
2016,3,25,17,0,171,313,95,31.6,1.5,53.85
2016,3,25,18,0,0,0,0,30.5,1.5,58.25
2016,3,25,19,0,0,0,0,29.8,1.5,61.2
2016,3,25,20,0,0,0,0,29.3,1.9000000000000001,61.5
2016,3,25,21,0,0,0,0,28.700000000000003,2.3000000000000003,62.89
2016,3,25,22,0,0,0,0,28.1,2.4000000000000004,65.94
2016,3,25,23,0,0,0,0,27.5,2.6,69.25
2016,3,26,0,0,0,0,0,27,2.8000000000000003,72.33
2016,3,26,1,0,0,0,0,26.6,2.9000000000000004,75.57000000000001
2016,3,26,2,0,0,0,0,26.3,3,78.42
2016,3,26,3,0,0,0,0,26.1,3.1,81.07000000000001
2016,3,26,4,0,0,0,0,25.900000000000002,3.1,83.49
2016,3,26,5,0,0,0,0,25.8,3,85.22
2016,3,26,6,0,15,55,13,26.8,3.4000000000000004,80.65
2016,3,26,7,0,224,529,75,28.3,3.3000000000000003,71.67
2016,3,26,8,0,483,737,103,30.1,2.8000000000000003,60.26
2016,3,26,9,0,719,843,116,31.900000000000002,2.2,50.4
2016,3,26,10,0,905,901,123,33.2,1.6,45.84
2016,3,26,11,0,1019,928,127,34.300000000000004,1.2000000000000002,41.1
2016,3,26,12,0,1053,933,130,34.9,1,39.800000000000004
2016,3,26,13,0,1004,919,131,35.2,0.9,37.74
2016,3,26,14,0,873,867,138,35.1,0.9,37.160000000000004
2016,3,26,15,0,680,803,128,34.4,1,38.64
2016,3,26,16,0,442,691,109,33.4,1.2000000000000002,41.31
2016,3,26,17,0,186,467,72,31.8,1.1,46.12
2016,3,26,18,0,0,0,0,30,1.2000000000000002,54.1
2016,3,26,19,0,0,0,0,29.200000000000003,1.6,58.36
2016,3,26,20,0,0,0,0,28.5,1.9000000000000001,62.1
2016,3,26,21,0,0,0,0,27.900000000000002,2.1,67.34
2016,3,26,22,0,0,0,0,27.3,2.3000000000000003,72.33
2016,3,26,23,0,0,0,0,27,2.5,75.34
2016,3,27,0,0,0,0,0,26.700000000000003,2.7,78.03
2016,3,27,1,0,0,0,0,26.5,2.9000000000000004,80.32000000000001
2016,3,27,2,0,0,0,0,26.400000000000002,2.9000000000000004,82.07000000000001
2016,3,27,3,0,0,0,0,26.200000000000003,2.8000000000000003,83.97
2016,3,27,4,0,0,0,0,26.1,2.7,85.19
2016,3,27,5,0,0,0,0,25.900000000000002,2.7,86.47
2016,3,27,6,0,18,108,14,27,3,81.98
2016,3,27,7,0,231,593,63,28.400000000000002,3.2,73.36
2016,3,27,8,0,487,774,86,30.400000000000002,3.2,60.24
2016,3,27,9,0,718,858,102,32.1,2.9000000000000004,51.67
2016,3,27,10,0,898,902,113,33.4,2.2,48.2
2016,3,27,11,0,1008,922,121,34.2,1.6,46.82
2016,3,27,12,0,1041,923,127,34.9,1.2000000000000002,43.17
2016,3,27,13,0,993,908,129,35,0.9,42.82
2016,3,27,14,0,859,845,142,34.800000000000004,0.9,42.69
2016,3,27,15,0,669,777,134,34.300000000000004,1.1,43.88
2016,3,27,16,0,432,661,114,33.4,1.4000000000000001,46.58
2016,3,27,17,0,180,424,77,32.1,1.7000000000000002,50.94
2016,3,27,18,0,0,0,0,30.700000000000003,2,57.2
2016,3,27,19,0,0,0,0,29.8,2.3000000000000003,61.870000000000005
2016,3,27,20,0,0,0,0,29.200000000000003,2.7,63.7
2016,3,27,21,0,0,0,0,28.6,2.8000000000000003,67.13
2016,3,27,22,0,0,0,0,28,2.8000000000000003,71.61
2016,3,27,23,0,0,0,0,27.5,3,75.88
2016,3,28,0,0,0,0,0,27.1,3.2,79.65
2016,3,28,1,0,0,0,0,26.8,3.3000000000000003,82.55
2016,3,28,2,0,0,0,0,26.700000000000003,3.3000000000000003,84.24
2016,3,28,3,0,0,0,0,26.5,3.3000000000000003,86.07000000000001
2016,3,28,4,0,0,0,0,26.400000000000002,3.3000000000000003,87
2016,3,28,5,0,0,0,0,26.3,3.3000000000000003,87.43
2016,3,28,6,0,18,77,15,27.200000000000003,4,81.9
2016,3,28,7,0,227,538,74,28.6,4.4,72.45
2016,3,28,8,0,481,730,101,30.1,4.6000000000000005,63.190000000000005
2016,3,28,9,0,710,820,120,31.6,4.5,56
2016,3,28,10,0,887,864,135,32.800000000000004,4.1000000000000005,52.14
2016,3,28,11,0,995,879,148,33.6,3.7,50.49
2016,3,28,12,0,1026,877,157,34.1,3.5,49.57
2016,3,28,13,0,977,858,160,34.1,3.5,49.300000000000004
2016,3,28,14,0,837,755,197,33.9,3.7,49.300000000000004
2016,3,28,15,0,650,683,180,33.300000000000004,3.9000000000000004,50.39
2016,3,28,16,0,419,569,145,32.4,4.3,52.4
2016,3,28,17,0,172,344,89,31.200000000000003,4.7,55.58
2016,3,28,18,0,0,0,0,30.1,5.1000000000000005,59.99
2016,3,28,19,0,0,0,0,29.3,5,64.91
2016,3,28,20,0,0,0,0,28.8,4.800000000000001,69.02
2016,3,28,21,0,0,0,0,28.5,4.6000000000000005,72.31
2016,3,28,22,0,0,0,0,28.1,4.5,76.19
2016,3,28,23,0,0,0,0,27.700000000000003,4.800000000000001,79.35000000000001
2016,3,29,0,0,0,0,0,27.3,5.300000000000001,80.94
2016,3,29,1,0,0,0,0,27,5.4,81.42
2016,3,29,2,0,0,0,0,26.700000000000003,5.300000000000001,82.52
2016,3,29,3,0,0,0,0,26.400000000000002,5,84.36
2016,3,29,4,0,0,0,0,26.3,4.9,85.62
2016,3,29,5,0,0,0,0,26.200000000000003,4.800000000000001,86.74
2016,3,29,6,0,19,93,16,26.700000000000003,5.300000000000001,84.39
2016,3,29,7,0,230,554,70,28.1,6,75.94
2016,3,29,8,0,480,732,98,29.8,6.2,66.38
2016,3,29,9,0,707,814,120,31.3,6.1000000000000005,59.07
2016,3,29,10,0,882,857,135,32.4,5.6000000000000005,54.730000000000004
2016,3,29,11,0,991,875,147,33.2,5.2,52.31
2016,3,29,12,0,1021,873,155,33.6,4.800000000000001,51.45
2016,3,29,13,0,972,855,158,33.7,4.5,51.57
2016,3,29,14,0,841,790,170,33.4,4.4,52.69
2016,3,29,15,0,649,707,163,32.9,4.6000000000000005,54.39
2016,3,29,16,0,416,575,139,31.900000000000002,5.1000000000000005,57.58
2016,3,29,17,0,170,330,90,30.8,5.7,61.38
2016,3,29,18,0,0,0,0,29.8,5.7,66.09
2016,3,29,19,0,0,0,0,29.3,5.5,69.24
2016,3,29,20,0,0,0,0,28.900000000000002,5.4,71.71000000000001
2016,3,29,21,0,0,0,0,28.6,5.300000000000001,73.8
2016,3,29,22,0,0,0,0,28.200000000000003,5.300000000000001,76.17
2016,3,29,23,0,0,0,0,27.8,5.4,78.09
2016,3,30,0,0,0,0,0,27.400000000000002,5.300000000000001,80.07000000000001
2016,3,30,1,0,0,0,0,27.200000000000003,5.1000000000000005,81.07000000000001
2016,3,30,2,0,0,0,0,27,5,82.03
2016,3,30,3,0,0,0,0,26.8,4.9,82.83
2016,3,30,4,0,0,0,0,26.700000000000003,4.800000000000001,83.07000000000001
2016,3,30,5,0,0,0,0,26.700000000000003,4.6000000000000005,82.75
2016,3,30,6,0,21,106,17,27.3,5,79.3
2016,3,30,7,0,236,580,67,28.700000000000003,5.300000000000001,71.09
2016,3,30,8,0,490,763,90,30.3,5.300000000000001,62.57
2016,3,30,9,0,720,849,106,31.8,5.1000000000000005,55.870000000000005
2016,3,30,10,0,897,892,118,33.1,4.7,51.24
2016,3,30,11,0,1006,911,126,34,4.4,48.67
2016,3,30,12,0,1037,911,133,34.5,4.4,47.54
2016,3,30,13,0,986,891,137,34.6,4.5,47.61
2016,3,30,14,0,855,840,142,34.300000000000004,4.7,48.980000000000004
2016,3,30,15,0,663,766,136,33.6,4.800000000000001,51.67
2016,3,30,16,0,427,648,115,32.7,5,55.1
2016,3,30,17,0,177,413,77,31.5,5,59.76
2016,3,30,18,0,0,0,0,30.5,4.800000000000001,64.65
2016,3,30,19,0,0,0,0,29.900000000000002,4.4,68.49
2016,3,30,20,0,0,0,0,29.400000000000002,4.1000000000000005,71.98
2016,3,30,21,0,0,0,0,29,3.8000000000000003,74.98
2016,3,30,22,0,0,0,0,28.700000000000003,3.7,77.54
2016,3,30,23,0,0,0,0,28.3,3.7,80.37
2016,3,31,0,0,0,0,0,27.900000000000002,3.9000000000000004,82.32000000000001
2016,3,31,1,0,0,0,0,27.6,4.1000000000000005,83.49
2016,3,31,2,0,0,0,0,27.3,4.1000000000000005,84.52
2016,3,31,3,0,0,0,0,27.1,4.1000000000000005,84.96000000000001
2016,3,31,4,0,0,0,0,27.1,4.2,84.38
2016,3,31,5,0,0,0,0,27,4,84.45
2016,3,31,6,0,22,119,17,27.6,4.3,80.81
2016,3,31,7,0,237,581,66,29,4.6000000000000005,72.28
2016,3,31,8,0,489,759,89,30.5,4.7,64.05
2016,3,31,9,0,716,843,105,31.900000000000002,4.5,57.910000000000004
2016,3,31,10,0,891,884,118,33.1,4.1000000000000005,54.01
2016,3,31,11,0,999,899,129,33.9,3.7,52.29
2016,3,31,12,0,1029,897,137,34.300000000000004,3.5,51.370000000000005
2016,3,31,13,0,980,881,140,34.5,3.4000000000000004,50.78
2016,3,31,14,0,848,818,153,34.2,3.4000000000000004,51.64
2016,3,31,15,0,659,753,141,33.6,3.6,53.31
2016,3,31,16,0,426,643,116,32.800000000000004,3.8000000000000003,55.53
2016,3,31,17,0,178,419,76,31.700000000000003,4,58.81
2016,3,31,18,0,0,0,0,30.700000000000003,4.3,62.42
2016,3,31,19,0,0,0,0,30,4.800000000000001,65.51
2016,3,31,20,0,0,0,0,29.400000000000002,4.6000000000000005,69.18
2016,3,31,21,0,0,0,0,28.900000000000002,4.3,72.75
2016,3,31,22,0,0,0,0,28.5,4.1000000000000005,75.84
2016,3,31,23,0,0,0,0,28.1,4.1000000000000005,78.79
2016,4,1,0,0,0,0,0,27.700000000000003,4.5,80.9
2016,4,1,1,0,0,0,0,27.3,4.6000000000000005,83.44
2016,4,1,2,0,0,0,0,27.1,4.6000000000000005,85.05
2016,4,1,3,0,0,0,0,26.8,4.6000000000000005,86.96000000000001
2016,4,1,4,0,0,0,0,26.700000000000003,4.6000000000000005,87.60000000000001
2016,4,1,5,0,0,0,0,26.700000000000003,4.5,87.21000000000001
2016,4,1,6,0,24,120,18,27.3,4.800000000000001,83.72
2016,4,1,7,0,240,585,67,28.700000000000003,5.2,74.25
2016,4,1,8,0,494,767,89,30.5,5.1000000000000005,63.39
2016,4,1,9,0,722,850,104,32.1,4.7,55.46
2016,4,1,10,0,680,293,424,33.4,4,51.050000000000004
2016,4,1,11,0,1005,907,128,34.2,3.5,49.050000000000004
2016,4,1,12,0,1036,907,134,34.7,3.2,47.83
2016,4,1,13,0,985,888,138,34.9,3.2,46.730000000000004
2016,4,1,14,0,855,830,150,34.7,3.3000000000000003,46.57
2016,4,1,15,0,665,763,140,34.1,3.6,47.58
2016,4,1,16,0,429,648,117,33.300000000000004,4,49.35
2016,4,1,17,0,180,424,77,32.1,4.4,52.72
2016,4,1,18,0,0,0,0,31,4.6000000000000005,56.84
2016,4,1,19,0,0,0,0,30.200000000000003,4.7,60.83
2016,4,1,20,0,0,0,0,29.6,4.4,64.8
2016,4,1,21,0,0,0,0,29.200000000000003,4.2,68.27
2016,4,1,22,0,0,0,0,28.8,4.2,71.75
2016,4,1,23,0,0,0,0,28.3,4.3,75.03
2016,4,2,0,0,0,0,0,27.900000000000002,4.7,77.17
2016,4,2,1,0,0,0,0,27.6,4.800000000000001,78.97
2016,4,2,2,0,0,0,0,27.3,4.800000000000001,80.65
2016,4,2,3,0,0,0,0,27.200000000000003,4.9,81.27
2016,4,2,4,0,0,0,0,27.1,4.9,81.66
2016,4,2,5,0,0,0,0,27.1,4.9,81.41
2016,4,2,6,0,23,81,19,27.8,5.300000000000001,77.09
2016,4,2,7,0,237,525,81,29.200000000000003,5.7,68.8
2016,4,2,8,0,489,714,110,30.8,5.7,60.4
2016,4,2,9,0,715,804,129,32.300000000000004,5.300000000000001,53.86
2016,4,2,10,0,890,851,143,33.4,4.800000000000001,50.14
2016,4,2,11,0,997,871,154,34.1,4.4,48.42
2016,4,2,12,0,1027,871,160,34.300000000000004,4.3,48.160000000000004
2016,4,2,13,0,976,854,162,34.300000000000004,4.4,48.300000000000004
2016,4,2,14,0,862,865,127,34,4.7,49.050000000000004
2016,4,2,15,0,516,306,305,33.4,5,50.42
2016,4,2,16,0,185,19,176,32.6,5.2,52.09
2016,4,2,17,0,181,442,73,31.6,5.2,54.79
2016,4,2,18,0,0,0,0,30.6,4.800000000000001,58.82
2016,4,2,19,0,0,0,0,30,4.6000000000000005,62.14
2016,4,2,20,0,0,0,0,29.5,4.4,65.29
2016,4,2,21,0,0,0,0,29,4.2,68.85000000000001
2016,4,2,22,0,0,0,0,28.5,4,72.63
2016,4,2,23,0,0,0,0,28.1,4.4,75.05
2016,4,3,0,0,0,0,0,27.700000000000003,4.6000000000000005,77
2016,4,3,1,0,0,0,0,27.3,4.6000000000000005,78.62
2016,4,3,2,0,0,0,0,27,4.5,79.96000000000001
2016,4,3,3,0,0,0,0,26.8,4.7,80.7
2016,4,3,4,0,0,0,0,26.8,4.800000000000001,80.59
2016,4,3,5,0,0,0,0,26.700000000000003,4.9,80.94
2016,4,3,6,0,26,140,19,27.5,5.5,76.65
2016,4,3,7,0,247,601,67,28.900000000000002,5.9,68.76
2016,4,3,8,0,502,774,90,30.400000000000002,6,61.21
2016,4,3,9,0,729,851,107,31.8,5.7,55.35
2016,4,3,10,0,903,889,121,33,5.1000000000000005,51.65
2016,4,3,11,0,1008,903,132,33.800000000000004,4.4,49.96
2016,4,3,12,0,1035,899,141,34.2,3.6,49.61
2016,4,3,13,0,982,877,146,34.2,3.2,49.7
2016,4,3,14,0,851,823,152,34,3,50.13
2016,4,3,15,0,660,751,143,33.5,3,51.46
2016,4,3,16,0,425,637,119,32.7,3.2,53.83
2016,4,3,17,0,177,412,78,31.700000000000003,3.6,56.74
2016,4,3,18,0,0,0,0,30.8,4.3,59.63
2016,4,3,19,0,0,0,0,30,5.1000000000000005,63.64
2016,4,3,20,0,0,0,0,29.400000000000002,5,67.95
2016,4,3,21,0,0,0,0,28.8,4.5,72.34
2016,4,3,22,0,0,0,0,28.400000000000002,4.1000000000000005,75.61
2016,4,3,23,0,0,0,0,28,4.1000000000000005,78.48
2016,4,4,0,0,0,0,0,27.6,4.1000000000000005,80.82000000000001
2016,4,4,1,0,0,0,0,27.3,4.3,81.47
2016,4,4,2,0,0,0,0,27.1,4.4,81.29
2016,4,4,3,0,0,0,0,26.900000000000002,4.4,81.34
2016,4,4,4,0,0,0,0,26.8,4.5,81.28
2016,4,4,5,0,0,0,0,26.700000000000003,4.4,81.35000000000001
2016,4,4,6,0,16,0,16,27.5,4.9,76.68
2016,4,4,7,0,176,203,115,28.900000000000002,5.1000000000000005,68.78
2016,4,4,8,0,406,378,203,30.6,4.800000000000001,60.59
2016,4,4,9,0,536,269,338,32.1,4.3,54.84
2016,4,4,10,0,731,385,391,33.300000000000004,3.6,51.56
2016,4,4,11,0,841,430,423,34.2,3.1,49.83
2016,4,4,12,0,1022,876,149,34.6,2.6,49.2
2016,4,4,13,0,861,474,408,34.9,2.3000000000000003,47.97
2016,4,4,14,0,711,411,361,34.9,2.1,47.07
2016,4,4,15,0,632,629,200,34.4,2,47.980000000000004
2016,4,4,16,0,402,496,164,33.5,2.1,50.44
2016,4,4,17,0,163,258,100,32.5,2.4000000000000004,53.64
2016,4,4,18,0,0,0,0,31.5,2.5,58.57
2016,4,4,19,0,0,0,0,30.700000000000003,2.8000000000000003,63.08
2016,4,4,20,0,0,0,0,30.200000000000003,3,65.67
2016,4,4,21,0,0,0,0,29.700000000000003,3.2,68.34
2016,4,4,22,0,0,0,0,29.3,3.4000000000000004,71.02
2016,4,4,23,0,0,0,0,28.8,3.7,74.78
2016,4,5,0,0,0,0,0,28.400000000000002,3.9000000000000004,78.21000000000001
2016,4,5,1,0,0,0,0,28,4.1000000000000005,80.72
2016,4,5,2,0,0,0,0,27.8,4.1000000000000005,81.71000000000001
2016,4,5,3,0,0,0,0,27.6,4.1000000000000005,82.54
2016,4,5,4,0,0,0,0,27.400000000000002,3.9000000000000004,83.60000000000001
2016,4,5,5,0,0,0,0,27.3,3.7,84.14
2016,4,5,6,0,29,142,21,28,4.1000000000000005,80.09
2016,4,5,7,0,247,584,69,29.5,4.4,71.26
2016,4,5,8,0,499,759,92,31.1,4.1000000000000005,62.410000000000004
2016,4,5,9,0,723,841,107,32.7,3.4000000000000004,55.870000000000005
2016,4,5,10,0,896,881,119,33.9,2.6,51.82
2016,4,5,11,0,999,894,131,34.7,2,50.160000000000004
2016,4,5,12,0,1026,889,141,35.300000000000004,1.8,47.58
2016,4,5,13,0,973,864,148,35.300000000000004,1.5,47.050000000000004
2016,4,5,14,0,831,758,187,35,1.3,48.02
2016,4,5,15,0,640,674,176,34.300000000000004,1.1,50.47
2016,4,5,16,0,407,530,152,33.300000000000004,1.2000000000000002,54.38
2016,4,5,17,0,164,273,98,32.2,1.5,59.17
2016,4,5,18,0,0,0,0,31.3,1.8,63.74
2016,4,5,19,0,0,0,0,30.700000000000003,2.3000000000000003,66.94
2016,4,5,20,0,0,0,0,30.3,3,68.36
2016,4,5,21,0,0,0,0,29.900000000000002,3.6,70.58
2016,4,5,22,0,0,0,0,29.5,4.1000000000000005,72.98
2016,4,5,23,0,0,0,0,29,4.7,75.06
2016,4,6,0,0,0,0,0,28.6,5.1000000000000005,75.66
2016,4,6,1,0,0,0,0,28.200000000000003,5.300000000000001,76.58
2016,4,6,2,0,0,0,0,27.900000000000002,5.300000000000001,77.29
2016,4,6,3,0,0,0,0,27.700000000000003,5.300000000000001,77.72
2016,4,6,4,0,0,0,0,27.5,5.1000000000000005,78.4
2016,4,6,5,0,0,0,0,27.400000000000002,5,78.66
2016,4,6,6,0,30,119,23,28,5.5,75.38
2016,4,6,7,0,250,576,73,29.3,6,67.96000000000001
2016,4,6,8,0,504,758,95,30.900000000000002,6,59.730000000000004
2016,4,6,9,0,729,839,113,32.4,5.7,53.13
2016,4,6,10,0,903,877,128,33.7,5.1000000000000005,49.160000000000004
2016,4,6,11,0,1009,893,140,34.6,4.4,47.21
2016,4,6,12,0,1038,893,147,35.1,4,46.01
2016,4,6,13,0,987,877,150,35.300000000000004,3.9000000000000004,45.1
2016,4,6,14,0,863,855,137,35.1,3.9000000000000004,45.18
2016,4,6,15,0,670,787,129,34.6,4,46.160000000000004
2016,4,6,16,0,432,664,112,33.7,4.3,48.39
2016,4,6,17,0,179,420,77,32.4,4.7,52.04
2016,4,6,18,0,0,0,0,31.200000000000003,5.2,56.35
2016,4,6,19,0,0,0,0,30.5,5.300000000000001,60.370000000000005
2016,4,6,20,0,0,0,0,29.900000000000002,5,64.35
2016,4,6,21,0,0,0,0,29.3,4.7,68.01
2016,4,6,22,0,0,0,0,28.8,4.3,71.16
2016,4,6,23,0,0,0,0,28.200000000000003,4.5,73.95
2016,4,7,0,0,0,0,0,27.700000000000003,4.7,75.97
2016,4,7,1,0,0,0,0,27.200000000000003,4.7,77.95
2016,4,7,2,0,0,0,0,27,4.800000000000001,78.23
2016,4,7,3,0,0,0,0,26.8,5,77.48
2016,4,7,4,0,0,0,0,26.6,5.1000000000000005,76.24
2016,4,7,5,0,0,0,0,26.400000000000002,4.9,75.71000000000001
2016,4,7,6,0,32,111,25,27,5.2,72.08
2016,4,7,7,0,257,571,80,28.3,5.4,65.33
2016,4,7,8,0,515,763,103,29.900000000000002,5.2,58
2016,4,7,9,0,745,854,116,31.6,4.800000000000001,51.1
2016,4,7,10,0,920,901,124,33,4.2,47.14
2016,4,7,11,0,1025,921,128,34,3.6,45.28
2016,4,7,12,0,1052,924,130,34.6,3.3000000000000003,44.72
2016,4,7,13,0,997,908,129,34.9,3,45.44
2016,4,7,14,0,865,866,129,34.800000000000004,3,46.34
2016,4,7,15,0,670,798,121,34.4,3.1,47.86
2016,4,7,16,0,431,678,106,33.7,3.2,50.42
2016,4,7,17,0,179,437,73,32.6,3.4000000000000004,54.82
2016,4,7,18,0,0,0,0,31.5,3.6,60.72
2016,4,7,19,0,0,0,0,30.700000000000003,4.2,66.06
2016,4,7,20,0,0,0,0,30,4.4,70.23
2016,4,7,21,0,0,0,0,29.5,4.2,73.04
2016,4,7,22,0,0,0,0,29,4.1000000000000005,75.31
2016,4,7,23,0,0,0,0,28.6,4.1000000000000005,77.38
2016,4,8,0,0,0,0,0,28.1,4.2,79.93
2016,4,8,1,0,0,0,0,27.8,4.3,81.74
2016,4,8,2,0,0,0,0,27.5,4.4,83.75
2016,4,8,3,0,0,0,0,27.400000000000002,4.4,84.84
2016,4,8,4,0,0,0,0,27.3,4.4,85.82000000000001
2016,4,8,5,0,0,0,0,27.200000000000003,4.3,86.52
2016,4,8,6,0,33,157,23,27.900000000000002,4.7,82.73
2016,4,8,7,0,252,588,69,29.3,5.1000000000000005,73.93
2016,4,8,8,0,500,749,94,30.900000000000002,5.1000000000000005,64.91
2016,4,8,9,0,718,814,118,32.4,4.6000000000000005,58.75
2016,4,8,10,0,884,838,142,33.5,4,55.660000000000004
2016,4,8,11,0,982,836,168,34.300000000000004,3.6,53.75
2016,4,8,12,0,485,43,443,34.7,3.4000000000000004,52.46
2016,4,8,13,0,947,779,203,34.7,3.3000000000000003,52.18
2016,4,8,14,0,830,773,173,34.5,3.2,52.33
2016,4,8,15,0,425,148,323,34,3.2,53.39
2016,4,8,16,0,408,553,143,33.1,3.3000000000000003,55.9
2016,4,8,17,0,167,316,91,32.2,3.4000000000000004,58.78
2016,4,8,18,0,0,0,0,31.3,3.5,62.06
2016,4,8,19,0,0,0,0,30.8,3.7,64.22
2016,4,8,20,0,0,0,0,30.3,4,66.61
2016,4,8,21,0,0,0,0,29.8,4.3,69.44
2016,4,8,22,0,0,0,0,29.3,4.4,72.42
2016,4,8,23,0,0,0,0,28.8,4.5,74.92
2016,4,9,0,0,0,0,0,28.3,4.800000000000001,75.74
2016,4,9,1,0,0,0,0,27.900000000000002,4.800000000000001,76.77
2016,4,9,2,0,0,0,0,27.6,4.7,77.53
2016,4,9,3,0,0,0,0,27.5,4.7,77.56
2016,4,9,4,0,0,0,0,27.3,4.6000000000000005,78.32000000000001
2016,4,9,5,0,0,0,0,27.200000000000003,4.5,78.83
2016,4,9,6,0,34,138,25,27.8,4.9,75.78
2016,4,9,7,0,256,577,76,29.200000000000003,5.300000000000001,68.06
2016,4,9,8,0,510,758,98,30.8,5.4,60.31
2016,4,9,9,0,738,845,113,32.4,5,53.82
2016,4,9,10,0,911,888,124,33.7,4.3,49.97
2016,4,9,11,0,1016,907,132,34.6,3.6,47.910000000000004
2016,4,9,12,0,1043,908,137,35.1,3.1,46.25
2016,4,9,13,0,989,891,137,35.300000000000004,2.8000000000000003,44.92
2016,4,9,14,0,860,849,139,35.2,2.7,44.230000000000004
2016,4,9,15,0,667,783,129,34.7,2.7,44.660000000000004
2016,4,9,16,0,429,663,111,33.9,2.9000000000000004,46.47
2016,4,9,17,0,178,422,76,32.7,3.1,50.14
2016,4,9,18,0,0,0,0,31.3,3.4000000000000004,55.78
2016,4,9,19,0,0,0,0,30.400000000000002,3.9000000000000004,60.480000000000004
2016,4,9,20,0,0,0,0,29.700000000000003,4.2,64.55
2016,4,9,21,0,0,0,0,29.1,4,68.9
2016,4,9,22,0,0,0,0,28.6,3.6,73.27
2016,4,9,23,0,0,0,0,28.200000000000003,3.3000000000000003,77.15
2016,4,10,0,0,0,0,0,27.900000000000002,3.2,80.21000000000001
2016,4,10,1,0,0,0,0,27.700000000000003,3.3000000000000003,82.01
2016,4,10,2,0,0,0,0,27.5,3.5,83.04
2016,4,10,3,0,0,0,0,27.3,3.4000000000000004,84.14
2016,4,10,4,0,0,0,0,27.200000000000003,3.3000000000000003,84.68
2016,4,10,5,0,0,0,0,27.1,3.2,85.09
2016,4,10,6,0,34,134,25,28,3.7,80.13
2016,4,10,7,0,252,556,77,29.5,3.7,70.85000000000001
2016,4,10,8,0,413,375,209,31.3,3.4000000000000004,60.44
2016,4,10,9,0,609,416,301,32.9,2.6,54.14
2016,4,10,10,0,494,79,424,34.2,1.9000000000000001,49.59
2016,4,10,11,0,566,86,482,35,1.3,47.300000000000004
2016,4,10,12,0,1018,883,137,35.7,1.1,44.160000000000004
2016,4,10,13,0,857,470,408,35.9,0.9,43.95
