Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,5203152,-,b'Iloilo',b'Philippines',10.7,122.57,8,5,8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Temperature,Wind Speed,Relative Humidity
2020,1,3,19,0,0,0,0,26.400000000000002,4.2,92.12
2020,1,3,20,0,0,0,0,26.3,3.9000000000000004,92.01
2020,1,3,21,0,0,0,0,26.1,3.8000000000000003,92.41
2020,1,3,22,0,0,0,0,25.900000000000002,3.7,92.75
2020,1,3,23,0,0,0,0,25.700000000000003,3.6,93.10000000000001
2020,1,4,0,0,0,0,0,25.5,3.5,93.36
2020,1,4,1,0,0,0,0,25.400000000000002,3.4000000000000004,93.13
2020,1,4,2,0,0,0,0,25.3,3.4000000000000004,92.95
2020,1,4,3,0,0,0,0,25.3,3.5,92.41
2020,1,4,4,0,0,0,0,25.200000000000003,3.6,92.53
2020,1,4,5,0,0,0,0,25.200000000000003,3.7,92.05
2020,1,4,6,0,0,0,0,25.5,3.9000000000000004,91.44
2020,1,4,7,0,146,560,42,26.3,4.5,89.71000000000001
2020,1,4,8,0,377,778,65,27,5.1000000000000005,85.31
2020,1,4,9,0,588,869,79,27.8,5.6000000000000005,79.71000000000001
2020,1,4,10,0,752,914,91,28.400000000000002,5.9,75.98
2020,1,4,11,0,563,186,413,28.700000000000003,6.2,74.4
2020,1,4,12,0,454,67,398,29,6.4,73.37
2020,1,4,13,0,830,893,118,29.1,6.4,73.26
