Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,5203152,-,b'Iloilo',b'Philippines',10.7,122.57,8,5,8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Temperature,Wind Speed,Relative Humidity
2018,1,6,1,0,0,0,0,26.6,5.2,94.5
2018,1,6,2,0,0,0,0,26.5,5.300000000000001,94.49
2018,1,6,3,0,0,0,0,26.5,5.300000000000001,94.17
2018,1,6,4,0,0,0,0,26.400000000000002,5.300000000000001,94.51
2018,1,6,5,0,0,0,0,26.400000000000002,5.2,94.42
2018,1,6,6,0,0,0,0,26.5,5.300000000000001,94.06
2018,1,6,7,0,135,479,47,26.8,5.4,93.9
2018,1,6,8,0,292,359,149,27.3,5.9,92.27
2018,1,6,9,0,401,226,269,27.8,6.4,89.86
2018,1,6,10,0,731,864,105,28.200000000000003,6.5,87.73
2018,1,6,11,0,613,255,406,28.400000000000002,6.4,86.52
2018,1,6,12,0,631,246,425,28.5,6.2,85.81
2018,1,6,13,0,734,539,302,28.6,5.9,85.02
2018,1,6,14,0,670,648,212,28.5,5.4,85.57000000000001
2018,1,6,15,0,497,601,162,28.400000000000002,4.9,86.5
2018,1,6,16,0,310,586,95,27.900000000000002,4.4,89.47
2018,1,6,17,0,97,313,50,27.200000000000003,3.9000000000000004,92.69
2018,1,6,18,0,0,0,0,26.900000000000002,3.8000000000000003,93.52
2018,1,6,19,0,0,0,0,26.700000000000003,3.8000000000000003,93.9
2018,1,6,20,0,0,0,0,26.5,3.7,93.94
2018,1,6,21,0,0,0,0,26.3,3.5,93.45
2018,1,6,22,0,0,0,0,25.900000000000002,3.3000000000000003,94.06
2018,1,6,23,0,0,0,0,25.6,3.2,94.41
2018,1,7,0,0,0,0,0,25.400000000000002,3.3000000000000003,94.41
2018,1,7,1,0,0,0,0,25.200000000000003,3.5,94.68
2018,1,7,2,0,0,0,0,25.200000000000003,3.7,94.15
2018,1,7,3,0,0,0,0,25.3,3.9000000000000004,93.32000000000001
2018,1,7,4,0,0,0,0,25.3,4,93.53
2018,1,7,5,0,0,0,0,25.3,3.8000000000000003,93.78
2018,1,7,6,0,0,0,0,25.6,3.8000000000000003,93.37
2018,1,7,7,0,85,92,68,26.5,4.1000000000000005,90.68
2018,1,7,8,0,310,441,134,27.200000000000003,4.3,87.87
2018,1,7,9,0,402,229,268,27.8,4.2,85.41
2018,1,7,10,0,531,247,352,28.3,3.6,83.4
2018,1,7,11,0,564,184,414,28.700000000000003,3,81.61
2018,1,7,12,0,685,335,404,29,2.5,80.26
2018,1,7,13,0,633,301,391,29.1,2.2,79.91
2018,1,7,14,0,449,143,348,29,2,80.86
2018,1,7,15,0,470,472,205,28.8,2,82.34
2018,1,7,16,0,125,0,125,28.400000000000002,2,84.41
2018,1,7,17,0,35,0,35,27.6,2,87.72
2018,1,7,18,0,0,0,0,27.1,2.3000000000000003,89.63
2018,1,7,19,0,0,0,0,26.8,2.6,91
2018,1,7,20,0,0,0,0,26.5,2.8000000000000003,92.26
2018,1,7,21,0,0,0,0,26.200000000000003,2.9000000000000004,93.28
2018,1,7,22,0,0,0,0,26.1,3,92.93
2018,1,7,23,0,0,0,0,25.900000000000002,3,93.53
2018,1,8,0,0,0,0,0,25.900000000000002,3,93.48
2018,1,8,1,0,0,0,0,25.900000000000002,3.1,93.74
2018,1,8,2,0,0,0,0,25.900000000000002,3.2,93.88
2018,1,8,3,0,0,0,0,26,3.4000000000000004,93.68
2018,1,8,4,0,0,0,0,26,3.6,93.82000000000001
2018,1,8,5,0,0,0,0,26.1,3.8000000000000003,93.21000000000001
2018,1,8,6,0,0,0,0,26.200000000000003,4.2,93.13
2018,1,8,7,0,117,323,58,26.400000000000002,4.800000000000001,93.01
2018,1,8,8,0,261,247,163,26.400000000000002,5.5,91.76
2018,1,8,9,0,427,288,259,26.400000000000002,5.300000000000001,89.71000000000001
2018,1,8,10,0,506,205,357,26.6,4.9,86.87
2018,1,8,11,0,699,424,355,27,4.5,83.41
2018,1,8,12,0,753,493,339,27.400000000000002,4.3,81.52
2018,1,8,13,0,675,380,369,27.900000000000002,4.1000000000000005,80.15
2018,1,8,14,0,609,451,289,28.1,4,80.15
2018,1,8,15,0,348,155,261,28,3.8000000000000003,81.58
2018,1,8,16,0,224,185,156,27.6,3.5,84.93
2018,1,8,17,0,71,99,56,26.8,3,88.78
2018,1,8,18,0,0,0,0,26.400000000000002,3,90.39
2018,1,8,19,0,0,0,0,26.200000000000003,3,91.72
2018,1,8,20,0,0,0,0,26.1,2.9000000000000004,92.57000000000001
2018,1,8,21,0,0,0,0,26,2.8000000000000003,93.39
2018,1,8,22,0,0,0,0,25.900000000000002,2.8000000000000003,94.34
2018,1,8,23,0,0,0,0,25.900000000000002,2.8000000000000003,94.7
2018,1,9,0,0,0,0,0,25.8,2.9000000000000004,95.64
2018,1,9,1,0,0,0,0,25.8,2.9000000000000004,95.78
2018,1,9,2,0,0,0,0,25.8,2.9000000000000004,95.76
2018,1,9,3,0,0,0,0,25.8,3,95.65
2018,1,9,4,0,0,0,0,25.8,3.1,95.44
2018,1,9,5,0,0,0,0,25.8,3.2,95.4
2018,1,9,6,0,0,0,0,26.200000000000003,3.4000000000000004,94.74
2018,1,9,7,0,124,395,53,27.200000000000003,4.1000000000000005,92.09
2018,1,9,8,0,317,481,126,27.900000000000002,4.800000000000001,88.17
2018,1,9,9,0,374,173,273,28.5,5.4,84.43
2018,1,9,10,0,551,284,346,29,5.7,81.91
2018,1,9,11,0,725,493,324,29.400000000000002,5.7,80.19
2018,1,9,12,0,520,112,426,29.5,5.7,79.76
2018,1,9,13,0,635,300,393,29.6,5.6000000000000005,78.99
2018,1,9,14,0,529,264,342,29.400000000000002,5.4,79.38
2018,1,9,15,0,435,352,236,29.1,5.2,80.63
2018,1,9,16,0,320,605,93,28.5,4.6000000000000005,83.97
2018,1,9,17,0,93,270,52,27.6,3.8000000000000003,88.14
2018,1,9,18,0,0,0,0,27,3.4000000000000004,90.67
2018,1,9,19,0,0,0,0,26.8,3.2,91.54
2018,1,9,20,0,0,0,0,26.6,3.2,92.41
2018,1,9,21,0,0,0,0,26.5,3.2,92.75
2018,1,9,22,0,0,0,0,26.3,3.3000000000000003,93.48
2018,1,9,23,0,0,0,0,26.1,3.5,94.13
2018,1,10,0,0,0,0,0,26,3.7,93.98
2018,1,10,1,0,0,0,0,25.900000000000002,4,94
2018,1,10,2,0,0,0,0,25.900000000000002,4.3,93.79
2018,1,10,3,0,0,0,0,25.900000000000002,4.6000000000000005,93.68
2018,1,10,4,0,0,0,0,25.900000000000002,4.7,93.82000000000001
2018,1,10,5,0,0,0,0,25.900000000000002,4.7,93.74
2018,1,10,6,0,0,0,0,26.1,4.800000000000001,93.18
2018,1,10,7,0,44,0,44,26.700000000000003,5,91.54
2018,1,10,8,0,223,133,170,27.200000000000003,5.5,89.07000000000001
2018,1,10,9,0,396,218,269,27.6,5.7,86.93
2018,1,10,10,0,480,167,359,28,5.6000000000000005,84.84
2018,1,10,11,0,310,19,295,28.200000000000003,5.4,83.63
2018,1,10,12,0,439,57,392,28.3,5.1000000000000005,82.89
2018,1,10,13,0,733,522,311,28.3,4.800000000000001,82.63
2018,1,10,14,0,581,368,318,28.200000000000003,4.6000000000000005,82.88
2018,1,10,15,0,543,773,104,28,4.4,84.12
2018,1,10,16,0,330,658,82,27.6,3.9000000000000004,86.89
2018,1,10,17,0,70,74,58,26.900000000000002,3.5,90.27
2018,1,10,18,0,0,0,0,26.5,3.5,92.02
2018,1,10,19,0,0,0,0,26.5,3.6,91.86
2018,1,10,20,0,0,0,0,26.400000000000002,3.7,92.54
2018,1,10,21,0,0,0,0,26.400000000000002,3.9000000000000004,92.60000000000001
2018,1,10,22,0,0,0,0,26.400000000000002,4.1000000000000005,92.65
2018,1,10,23,0,0,0,0,26.3,4.2,93.09
2018,1,11,0,0,0,0,0,26.200000000000003,4.3,93.37
2018,1,11,1,0,0,0,0,26.1,4.4,93.72
2018,1,11,2,0,0,0,0,26.1,4.3,93.5
2018,1,11,3,0,0,0,0,26.1,4.2,93.45
2018,1,11,4,0,0,0,0,26.1,4.1000000000000005,93.41
2018,1,11,5,0,0,0,0,26.1,4,93.33
2018,1,11,6,0,0,0,0,26.200000000000003,3.9000000000000004,93.29
2018,1,11,7,0,39,0,39,26.700000000000003,4,92.68
2018,1,11,8,0,17,0,17,27.1,4.1000000000000005,91.49
2018,1,11,9,0,283,54,252,27.6,4.3,88.60000000000001
2018,1,11,10,0,552,283,346,28.1,4.3,85.56
2018,1,11,11,0,726,490,326,28.5,4.3,83.04
2018,1,11,12,0,678,313,414,28.8,4.1000000000000005,81.34
2018,1,11,13,0,831,882,117,28.900000000000002,4,80.59
2018,1,11,14,0,258,14,248,28.900000000000002,3.9000000000000004,80.31
2018,1,11,15,0,347,143,265,28.6,3.8000000000000003,81.86
2018,1,11,16,0,220,157,161,28.1,3.5,84.99
2018,1,11,17,0,7,0,7,27.200000000000003,3.1,89.64
2018,1,11,18,0,0,0,0,26.700000000000003,3.2,91.21000000000001
2018,1,11,19,0,0,0,0,26.5,3.3000000000000003,91.92
2018,1,11,20,0,0,0,0,26.400000000000002,3.3000000000000003,92.24
2018,1,11,21,0,0,0,0,26.3,3.3000000000000003,92.57000000000001
2018,1,11,22,0,0,0,0,26.3,3.3000000000000003,92.58
2018,1,11,23,0,0,0,0,26.3,3.3000000000000003,92.77
2018,1,12,0,0,0,0,0,26.200000000000003,3.4000000000000004,93.54
2018,1,12,1,0,0,0,0,26.200000000000003,3.7,93.5
2018,1,12,2,0,0,0,0,26.1,4,93.83
2018,1,12,3,0,0,0,0,26.1,4.2,93.54
2018,1,12,4,0,0,0,0,26,4.4,93.85000000000001
2018,1,12,5,0,0,0,0,26,4.4,93.49
2018,1,12,6,0,0,0,0,26,4.6000000000000005,93.27
2018,1,12,7,0,60,0,60,26.5,5,91.28
2018,1,12,8,0,199,82,167,27,5.5,88.83
2018,1,12,9,0,424,281,261,27.700000000000003,5.6000000000000005,85.8
2018,1,12,10,0,291,22,276,28.3,5.5,83.75
2018,1,12,11,0,282,14,270,28.8,5.2,81.87
2018,1,12,12,0,639,248,430,29.1,5,80.65
2018,1,12,13,0,336,24,316,29.1,4.9,80.59
2018,1,12,14,0,531,256,347,28.8,4.9,81.73
2018,1,12,15,0,267,45,241,28.3,4.9,84.19
2018,1,12,16,0,305,416,146,27.700000000000003,4.7,87.12
2018,1,12,17,0,94,129,73,26.900000000000002,4.6000000000000005,90.47
2018,1,12,18,0,0,0,0,26.5,4.7,91.95
2018,1,12,19,0,0,0,0,26.200000000000003,5,92.96000000000001
2018,1,12,20,0,0,0,0,26,5.4,93.25
2018,1,12,21,0,0,0,0,25.8,5.800000000000001,93.4
2018,1,12,22,0,0,0,0,25.6,6.2,93.46000000000001
2018,1,12,23,0,0,0,0,25.5,6.2,93.25
2018,1,13,0,0,0,0,0,25.400000000000002,6.1000000000000005,93.51
2018,1,13,1,0,0,0,0,25.400000000000002,6,93.21000000000001
2018,1,13,2,0,0,0,0,25.3,5.9,93.14
2018,1,13,3,0,0,0,0,25.200000000000003,6,92.96000000000001
2018,1,13,4,0,0,0,0,25.1,6,93.03
2018,1,13,5,0,0,0,0,25,6,93.29
2018,1,13,6,0,0,0,0,25.1,6.1000000000000005,93.12
2018,1,13,7,0,122,368,57,25.700000000000003,6.6000000000000005,91.14
2018,1,13,8,0,343,620,98,26.400000000000002,7.300000000000001,87.89
2018,1,13,9,0,550,717,132,27.200000000000003,7.7,84.17
2018,1,13,10,0,545,269,350,27.8,7.9,81.47
2018,1,13,11,0,657,321,395,28.1,8.200000000000001,80.10000000000001
2018,1,13,12,0,859,829,158,28.200000000000003,8.200000000000001,79.76
2018,1,13,13,0,656,325,391,28.1,8.1,80.39
2018,1,13,14,0,575,341,330,27.900000000000002,7.800000000000001,81.42
2018,1,13,15,0,498,537,190,27.400000000000002,7.4,83.77
2018,1,13,16,0,306,484,120,26.8,6.9,86.42
2018,1,13,17,0,70,61,60,26,6.7,89.51
2018,1,13,18,0,0,0,0,25.5,6.800000000000001,91.49
2018,1,13,19,0,0,0,0,25.400000000000002,6.9,91.72
2018,1,13,20,0,0,0,0,25.3,7,92.36
2018,1,13,21,0,0,0,0,25.200000000000003,6.9,93.05
2018,1,13,22,0,0,0,0,25.200000000000003,6.7,93.46000000000001
2018,1,13,23,0,0,0,0,25.3,6.7,93.26
2018,1,14,0,0,0,0,0,25.400000000000002,6.7,93.09
2018,1,14,1,0,0,0,0,25.400000000000002,6.6000000000000005,93.26
2018,1,14,2,0,0,0,0,25.400000000000002,6.300000000000001,93.45
2018,1,14,3,0,0,0,0,25.400000000000002,6.1000000000000005,93.72
2018,1,14,4,0,0,0,0,25.5,5.9,93.56
2018,1,14,5,0,0,0,0,25.6,5.6000000000000005,93.57000000000001
2018,1,14,6,0,0,0,0,25.700000000000003,5.2,93.76
2018,1,14,7,0,65,14,63,26.1,5.2,93.48
2018,1,14,8,0,93,0,93,26.6,5.5,92.46000000000001
2018,1,14,9,0,278,50,249,27,5.9,90.76
2018,1,14,10,0,427,103,353,27.3,6.4,88.58
2018,1,14,11,0,417,53,374,27.6,6.4,86.37
2018,1,14,12,0,698,341,409,27.700000000000003,6.1000000000000005,85.82000000000001
2018,1,14,13,0,485,99,405,27.700000000000003,5.7,86.06
2018,1,14,14,0,155,0,155,27.6,5.300000000000001,86.96000000000001
2018,1,14,15,0,237,24,223,27.3,5,88.91
2018,1,14,16,0,210,118,164,27,4.7,90.48
2018,1,14,17,0,99,162,72,26.5,4.7,92.52
2018,1,14,18,0,0,0,0,26.3,4.9,93.18
2018,1,14,19,0,0,0,0,26.200000000000003,5.1000000000000005,93.47
2018,1,14,20,0,0,0,0,26.1,5.4,93.9
2018,1,14,21,0,0,0,0,26,5.6000000000000005,94.09
2018,1,14,22,0,0,0,0,25.900000000000002,5.7,94.08
2018,1,14,23,0,0,0,0,25.8,5.9,94.03
2018,1,15,0,0,0,0,0,25.700000000000003,6,93.86
2018,1,15,1,0,0,0,0,25.700000000000003,5.9,93.54
2018,1,15,2,0,0,0,0,25.700000000000003,5.800000000000001,93.56
2018,1,15,3,0,0,0,0,25.700000000000003,5.6000000000000005,93.72
2018,1,15,4,0,0,0,0,25.700000000000003,5.4,93.9
2018,1,15,5,0,0,0,0,25.8,5.2,93.48
2018,1,15,6,0,0,0,0,25.8,5.2,93.94
2018,1,15,7,0,73,47,65,26.1,5.4,93.69
2018,1,15,8,0,152,15,146,26.5,5.800000000000001,92.45
2018,1,15,9,0,43,0,43,26.8,6.300000000000001,90.76
2018,1,15,10,0,114,0,114,27.1,6.4,88.55
2018,1,15,11,0,247,10,239,27.3,6.4,86.82000000000001
2018,1,15,12,0,197,6,191,27.3,6.2,86
2018,1,15,13,0,364,31,338,27.200000000000003,5.7,86.29
2018,1,15,14,0,401,80,343,26.900000000000002,5,87.97
2018,1,15,15,0,168,0,168,26.700000000000003,4.4,89.62
2018,1,15,16,0,139,5,137,26.5,3.8000000000000003,91.08
2018,1,15,17,0,63,18,60,26.1,3.3000000000000003,92.7
2018,1,15,18,0,0,0,0,25.900000000000002,3,93.27
2018,1,15,19,0,0,0,0,25.900000000000002,2.9000000000000004,93.19
2018,1,15,20,0,0,0,0,25.8,2.8000000000000003,93.66
2018,1,15,21,0,0,0,0,25.8,2.9000000000000004,93.66
2018,1,15,22,0,0,0,0,25.700000000000003,3.1,94.17
2018,1,15,23,0,0,0,0,25.700000000000003,3.2,94.01
2018,1,16,0,0,0,0,0,25.6,3.3000000000000003,94.24
2018,1,16,1,0,0,0,0,25.5,3.3000000000000003,94.46000000000001
2018,1,16,2,0,0,0,0,25.5,3.2,93.92
2018,1,16,3,0,0,0,0,25.3,2.9000000000000004,94.42
2018,1,16,4,0,0,0,0,25.3,2.6,93.87
2018,1,16,5,0,0,0,0,25.200000000000003,2.5,94.13
2018,1,16,6,0,0,0,0,25.5,2.5,93.8
2018,1,16,7,0,133,535,39,26.400000000000002,2.9000000000000004,92.08
2018,1,16,8,0,316,482,125,27,3.1,89.63
2018,1,16,9,0,424,277,262,27.700000000000003,3.3000000000000003,86.11
2018,1,16,10,0,588,350,333,28.200000000000003,3.5,83.33
2018,1,16,11,0,550,158,420,28.3,3.4000000000000004,82.15
2018,1,16,12,0,535,119,434,28.1,3.3000000000000003,82.45
2018,1,16,13,0,62,0,62,28,3,82.61
2018,1,16,14,0,59,0,59,27.8,2.8000000000000003,83.44
2018,1,16,15,0,30,0,30,27.5,2.5,85.14
2018,1,16,16,0,15,0,15,27.1,2.2,87.19
2018,1,16,17,0,6,0,6,26.5,1.8,89.74
2018,1,16,18,0,0,0,0,26.200000000000003,1.6,90.32000000000001
2018,1,16,19,0,0,0,0,26,1.6,90.94
2018,1,16,20,0,0,0,0,25.900000000000002,1.7000000000000002,91.53
2018,1,16,21,0,0,0,0,25.8,1.9000000000000001,92.33
2018,1,16,22,0,0,0,0,25.8,2.2,92.87
2018,1,16,23,0,0,0,0,25.8,2.3000000000000003,93.45
2018,1,17,0,0,0,0,0,25.900000000000002,2.2,93.66
2018,1,17,1,0,0,0,0,26,2.2,93.77
2018,1,17,2,0,0,0,0,26.1,2.3000000000000003,94.10000000000001
2018,1,17,3,0,0,0,0,26.200000000000003,2.5,94.41
2018,1,17,4,0,0,0,0,26.3,2.7,94.38
2018,1,17,5,0,0,0,0,26.400000000000002,3,94.17
2018,1,17,6,0,0,0,0,26.6,3.6,94
2018,1,17,7,0,37,0,37,26.900000000000002,4.5,93.66
2018,1,17,8,0,127,0,127,27.1,4.9,92.75
2018,1,17,9,0,355,140,273,27.1,5.1000000000000005,91.29
2018,1,17,10,0,398,75,343,27.200000000000003,5,89.61
